published_at,keywords,entertainment,politics,finance
"","[donald trump, hillary clinton, john mccain, voter fraud]",0,0,0
"","[lisa murkowski, lisa murkowski alaska, senator lisa murkowski, alaska senator lisa murkowski, senate women, lisa murkowksi senate women]",0,0,0
"","[orange county, prosecutorial misconduct, ocda, orange county district attorney, erik petersen, scott dekraai, scott sanders]",0,0,0
"","[women, violence against women]",0,0,0
"","[paul ryan, jimmy kimmel live, mean tweets]",0,0,0
"","[donald trump, republican politics, barack obama, u.s. presidential elections, climate change, political science, sustainability, energy, coal]",0,0,0
"","[divorce quote, divorce aphorisms, divorce aphorism, inspiring quotes, moving on after divorce]",0,0,0
"","[president, america, black lives matter, reaction, citizen, protest, outspeak, minorities, women, donald trump]",0,0,0
"","[\"\" said ellen weintraub.\"]",0,0,0
"",[ready to go],0,0,0
"","[atomic wedgie, atomic wedgie killer, wedgie killer, brad lee davis, brad lee davis oklahoma, brad lee davis wedgie]",0,0,0
"","[‘you know you’re a little onion-y up here.’\"\"\"]",0,0,0
"",[politics],0,1,0
"",[world],0,0,0
"","[donald trump, politics and government, joe biden, jake tapper, lara trump, stuttering, 2020 democratic national convention]",0,0,0
"","[syria, dogs, turkey, cats, pets, charity, animal shelter, adopt, clinic, cahide, dr cengiz bayram]",0,0,0
"","[all of whom have said they were scammed by his program.\"]",0,0,0
"","[television, ideas, disruption, donald trump, millenials, media]",0,0,0
"","[annie's, annie's mac and cheese, vegan, vegan mac and cheese]",0,0,0
"","[own, food, own-eating]",0,0,0
"","[gps for the soul, humor, christmas]",0,0,0
"","[autism, autism spectrum disorder, asd, autism awareness, parenting with autism, autism dad, autism parenting, parents with autism, chris offer, jessica offer, girl tribe, voices, power of humanity]",0,0,0
"","[entertainment, star wars, star wars the force awakens, jj abrams]",0,0,0
"","[mike pence, iowa, floods, missouri, disasters and accidents, nebraska]",0,0,0
"","[marriage equality, rfra, anti-gay bakery, rush limbaugh, islam, gay marriage, anti gay, gay wedding cakes, muslims, queer voices, gay weddings, michigan]",0,0,0
"","[linguistics, inner space, brain, brain science, vocal recognition]",0,0,0
"","[climate change, joe biden, plagiarism, 2020 presidential candidates]",0,0,0
"","[sdgs, impact, whatsworking, climate change, sustainable development goals]",0,0,0
"","[debbie wasserman schultz, debbie wasserman schultz dnc, democratic national committee, dnc, credo, credo action, credo mobile, progressive groups dnc]",0,0,0
"","[bloc party, song facts, music, entertainment originals, governors ball]",0,0,0
"","[politics, black history month, sons of confederate veterans, hilton hotels  resorts, neo-confederate]",0,1,0
"","[nfl, obituary, pittsburgh steelers, dwayne haskins]",0,0,0
"","[i am not a joke, artivism, activism]",0,0,0
"","[california, executive order, immigrants, los angeles, deferred action, immigration, dapa, daca]",0,0,0
"","[\"\" said kevin mcaleenan]",0,0,0
"","[hplifestyle, best time to book flights, best day to book flights, thanksgiving flights, christmas flights, thanksgiving travel, christmas travel, best time to book thanksgiving, best time to book christmas]",0,0,0
"","[college, jefferson davis statue, confederate statues]",0,0,0
"","[questlove, prince, finding nemo, questlove fired by prince, questlove animation]",0,0,0
"","[society and culture, joe biden, crime and justice, florida man, bulldozer, adam burgess, haines city, florida]",0,0,0
"",[and of sanders in particular],0,0,0
"","[asian voices, asian americans]",0,0,0
"","[shoppable, finds home, finds sale, finds stack]",0,0,0
"","[yahoo!, verizon, marissa mayer, electronic commerce, executive management career changes, search engines]",0,0,0
"","[california, business, washington dc, hawaii, company legal and law matters, purdue pharma, richard sackler, oxycodone, attorney general of california]",0,0,0
"","[pugloaf, catloaf, pugs]",0,0,0
"","[business, health care reform, affordable care act, health insurance, health, safe driving, health care, insurance, insurance companies, obamacare, mental health]",0,0,0
"","[racism, south korea, profiles, congresswoman, the next 10]",0,0,0
"","[fodors, bridges, golden gate bridge, slidepollajax, travel]",0,0,0
"","[david bowie blackstar, lazarus, music, blackstar, david bowie, david bowie dead, arts, rock and roll]",0,0,0
"",[style],0,0,0
"","[u.s. news, thanksgiving, sarah palin]",0,0,0
"","[grammys, the grammys, 2016 grammys, grammys red carpet, grammy red carpet, grammys red carpet 2016, grammy red carpet 2016, grammys dresses, grammy dresses 2016]",0,0,0
"","[politics, the marshall project]",0,1,0
"","[cnn democratic debate, democratic debates, cnn debate ratings, hillary clinton, 2016]",0,0,0
"","[environment, epa, propublica]",0,0,0
"","[health and medicine, home hacks, beauty]",0,0,0
"","[the oscars, opinary poll, tom hanks, charlize theron, bong joon-ho, parasite  film]",0,0,0
"","[huffington post, fashion, shoppable, colonel sanders, american pop]",0,0,0
"","[donald trump, u.s. news, arts and entertainment, summer olympics, ibtihaj muhammad, black girls rock]",0,0,0
"","[sotheby's, art auction, erotic art, nude art, nudity, the nude in the xx and xxi century, louise bourgeois, picasso, cecily brown, marlene dumas]",0,0,0
"","[technology, machine learning, communication, data science]",0,0,0
"","[stephen colbert, robert mueller, comedy, russia investigation, paul j. manafort]",0,0,0
"","[parenting advice, parenting humor, babies, mom, parenting, parents-dads, sleep training, cough, parents, modern parenting, fatherhood, common cold, sick kids, humor, insomnia, newborns, dad, parents-moms, abe vigoda, flu, baby, new parents, barney miller, newborn]",0,0,0
"","[books, english as a second language, english language, etymology]",0,0,0
"","[u.s. news, jeffrey epstein, prince andrew, duke of york, ghislaine maxwell, virginia roberts giuffre]",0,0,0
"","[deportes, boxeo, manny pacquiao, latino voices, floyd mayweather jr.]",0,0,0
"","[volunteering, impact, habitat for humanity, mom guilt, guilt]",0,0,0
"","[gay wellness, queer health, gay health, lgbt health, gay issues, queer issues, lgbt wellness, lgbt, voices, queer wellness, lgbt issues, queer voices]",0,0,0
"","[austria, nazis, hitler]",0,0,0
"","[yoga, healthy living, slidepollajax, health, dr. oz, stress relief, stress, benefits of meditating, meditation, sleep + wellness]",0,0,0
"","[common core, public schools, education, teacher appreciation week, teachers, standardized testing]",0,0,0
"","[u.s. news, chicago, chicago public schools, chicago sun times, american public education]",0,0,0
"","[u.s. news, las vegas, san diego, cbs news, the daily beast, mandalay bay resort and casino]",0,0,0
"","[st. patrick's day, juice crawl, juice crawl nyc, cold pressed juice]",0,0,0
"",[books],0,0,0
"",[weird news],0,0,0
"","[hangry, snacks, snack recipes, own video, oprah winfrey network, #ownshow, lauren godfrey, pumpkin, coriander]",0,0,0
"","[travel tips, family travel, parents, california travel, mammoth mountain, skiing, travel]",0,0,0
"","[television, gamers, technology, computers, playstation, tech, oculus, steam, science, games, virtual reality, augmented reality, facebook, graphics, gaming, xbox]",0,0,0
"",[fifty],0,0,0
"","[hillary clinton, hillary clinton jimmy fallon, jimmy fallon, tonight show, hillary clinton tonight show]",0,0,0
"","[healthy living, nutrition]",0,0,0
"","[eggs, cage free eggs, mcdonalds, burger king, dunkin donuts, taco bell, au bon pain, starbucks, fast food, chickens, farming, purpose + profit]",0,0,0
"","[coronavirus, covid-19, seattle, coronavirus recovery]",0,0,0
"",[fifty],0,0,0
"","[adam sandler, adam sandler movies, fan theory, shawn kohne]",0,0,0
"","[healthy living, american heart association]",0,0,0
"","[donald trump, racism, syrian refugees, brexit, xenophobia]",0,0,0
"","[weird florida, weird news, stupid 911 calls, mug shots, dumb crime]",0,0,0
"",[food],0,0,0
"","[shopping, cooking, kitchen, kitchen tools, kitchen hacks, home & living]",0,0,0
"","[healthy living, work life balance, less-stress-more-living, stress]",0,0,0
"","[education, parents, stress, schools, students, learning disabilities, truth, academics]",0,0,0
"","[the fonz, happy days, julia roberts, garry marshall, pretty woman, entertainment]",0,0,0
"","[queer issues, lesbian, lesbian issues, lgbt women, queer women issues, gay women]",0,0,0
"","[death-amp-dying, growing up, eulogy, memoir, death, family, funerals, arts]",0,0,0
"","[nsa surveillance, politics, obama nsa, national security, edward snowden nsa, edward snowden, spying, patriot act, barack obama, michael mukasey, nsa spying]",0,1,0
"","[public schools, education, parenting, children, parents, adoption, foster care, foster children]",0,0,0
"","[business, federal reserve, silver, trading, gold, futures]",0,0,0
"","[huffpost now news, hpvideoteamhuffpostnownews, police brutality, basketball, nba, colin kaepernick, national anthem, mark cuban, dallas mavericks]",0,0,0
"","[racism, christianity]",0,0,0
"","[maximus, politics, government contractors, charter schools, foia, transparency]",0,1,0
"","[impact, 2016, new year's resolutions, empathy]",0,0,0
"","[hillary clinton, jim webb, politics, 2016 election, martin o'malley, jeb bush, donald trump, presidential debates, lincoln chafee, barack obama, bernie sanders, cnn, 2016 democratic primary]",0,1,0
"","[learning, education, after school programs, parenting, parents]",0,0,0
"","[justice department, financial crisis, the fed, ben bernanke]",0,0,0
"","[healthy living, naturopathic medicine, chiropractic, massage, integrative medicine]",0,0,0
"","[business, startups, startup, hiring, small-business-hiring]",0,0,0
"","[hillary clinton, russia, politics, donald trump, paul manafort, russia hacking, vladimir putin]",0,1,0
"","[slut shaming, women, sex advice, promiscuity, em & lo, advice]",0,0,0
"","[donald trump, u.s. news, politics, culture, national endowment for the arts, national endowment for the humanities]",0,1,0
"","[gay, the birth of a nation, black history month, nat turner, inside the actors studio, #blacklivesmatter, stand-up comedy, sleepy hollow fox, sundance film festival, nate parker, 'sleepy hollow', black, jewish, armie hammer, queer voices]",0,0,0
"","[technology, unboxing, cameras, video cameras]",0,0,0
"","[healthy living, positive thinking, goals, purpose, motivation, focus, inspiration, success, life coaching]",0,0,0
"",[business],0,0,0
"","[business, energy, global warming, cop21, green energy, renewable energy, purpose + profit, paris cop21]",0,0,0
"","[serena williams, tennis, us open, venus williams, maria sharapova]",0,0,0
"","[dwayne johnson, the rock, dwayne the rock johnson, kevin hart]",0,0,0
"","[voices, post50, fifty, aging, cancer, death, photos, mortality, dying, photos of grandmother before death, gaia squarci, photos of grandmother's final days]",0,0,0
"","[long island, billy joel]",0,0,0
"","[healthy living, tuberculosis, project zero]",0,0,0
"","[arts and entertainment, media, adam schiff, amazon company, streaming media, mmr vaccine, amazon video, vaccine controversies, public consultation, rebuke]",0,0,0
"","[racism, charleston shooting, impact, relationships, destiny]",0,0,0
"","[arts and entertainment, christianity, hollywood, chris pratt, religion and beliefs]",0,0,0
"","[strong television personality.\"\"\"]",0,0,0
"","[huffington post jobs, journalism jobs, editor jobs, huffpost impact, huffpost impact associate editor, associate editor jobs, editing jobs, writing jobs, journalism new york]",0,0,0
"","[erotic photography, boudoir photography, fifty, instagram, post50, women's sexuality]",0,0,0
"","[hillary clinton, chris christie, republican party, wolf blitzer, rick santorum, gop, john wayne, democrats, michelle bachmann, mike huckabee, jeb bush, donald trump, rick perry, 2016 presidential election, vietnam, herman cain, entertainment]",0,0,0
"","[teaching, public schools, education, education reform, teachers, leadership]",0,0,0
"","[u.s. news, republican politics, elections, virginia, virginia house of delegates, house of delegates, university of virginia school of law]",0,0,0
"","[fifty, christmas tree, christmas, christmas decorations, voices, christmas lights, electricity]",0,0,0
"","[comcast, dreamwork]",0,0,0
"","[newspaper, saudi, alwaleed bin talal, social media, arab, tv, qatar, information, media, twitter, doha]",0,0,0
"","[high school, education, study abroad, china, denver, colorado]",0,0,0
"","[travel tips, slidepollajax, health, fitness and exercise, adventure travel, destinations, vacation, cruises, travel]",0,0,0
"","[syria, terrorism, obamacare, mccarthyism]",0,0,0
"","[waste less food, food and drink, taste, save money on food, food waste]",0,0,0
"","[refugee crisis, migrant crisis, europe refugee crisis, europe refugees, europe migrants, eu refugees]",0,0,0
"","[art, harlem, music, harlem renaissance, fashion, entertainment]",0,0,0
"","[kayla mueller, politics, unc-chapel-hill, hate crime, islam, gun violence, muslim americans, chapel hill shooting, yusor mohammad abu-salha, muslims, deah barakat, terrorism, new atheism, war on terror, hate crimes, atheism, muslimlivesmatter, islamophobia, razan mohammad abu-salha, isis]",0,1,0
"","[joe biden, democrats, progressives, budget, moderates]",0,0,0
"","[television, girls]",0,0,0
"","[seniors, politics, congress, budget, older adults, baby boomers, meals on wheels, older americans act, malnutrition, senior citizens, nutrition, aging-baby-boomers, aging, barack obama, federal budget]",0,1,0
"","[sometimes with a fountain pen.\"\" that's a good description of the legislative coup that is going on right now against the elected government of president dilma rousseff in brazil]",0,0,0
"","[huffpost home, home office, standing desks]",0,0,0
"","[bernie sanders, black lives matter, racial justice, campaign zero, bernie sanders campaign]",0,0,0
"","[politics, black voices, endeavor, impact]",0,1,0
"","[joe biden, joe biden 2016, joe biden announcement, elections 2016, 2016 election]",0,0,0
"","[melissa wistehuff, temper tantrums, stranger pays family's bill, voices, all-pampers]",0,0,0
"","[entertainment, hpl, chris robinson]",0,0,0
"","[trolls, survivor, reality television]",0,0,0
"","[parents-having-a-baby, infertility, parents, true romance, marriage, parents-moms]",0,0,0
"","[child development, twitter, kids art, parenting]",0,0,0
"","[politics, unemployment, small business, unemployment benefits, paycheck protection program, worksharing]",0,1,0
"","[books, culture]",0,0,0
"","[presidential election, political humor, politics, 2016 election, donald trump, donald trump 2016, trump, entertainment]",0,1,0
"","[huffington post, college, media industry]",0,0,0
"","[women, wonder woman, ban ki-moon]",0,0,0
"","[u.s. news, arts and entertainment, drugs, murder and manslaughter, raleigh, north carolina, the news & observer]",0,0,0
"",[have no fear -- you didn't. you transcended the tawdry],0,0,0
"","[and i'm proud to be part of it.\"\"\"]",0,0,0
"","[legal issues, u.s. government resources, huffington post, senate, personal taxes, microeconomics, accounting, bob corker, susan collins, stocks, tax policy center, standing rules of the united states senate, richard shelby, jim risch]",0,0,0
"","[donald trump, hillary clinton, election 2016, polling, polls, personality]",0,0,0
"","[argentina election, vatican, pope francis, pope francis news, catholics, christianity, argentina, catholic church, roman catholic church, religion]",0,0,0
"","[travel tips, travel hacks, air travel]",0,0,0
"","[u.s. news, new york city, subway, trains, rescue]",0,0,0
"","[voting rights, kentucky, andy beshear]",0,0,0
"","[viral video, air travel, american airlines, ed bastian, american eagle airline brand, airline seat]",0,0,0
"",[politics],0,1,0
"","[channing tatum, jenna dewan-tatum]",0,0,0
"","[donald trump, u.s. news, texas, daca, joe arpaio, sebastian gorka, transgender military, hurricane harvey, presidential pardon, texas gulf coast]",0,0,0
"","[san francisco, microsoft, u.s. labor department, san francisco sunnyvale california]",0,0,0
"","[ribs, fathers day recipes, coffee recipes]",0,0,0
"","[money, technology, social good, impact, career advice, craig newmark, management, reflection, nerds, customer service, craigslist, social justice]",0,0,0
"",[latino voices],0,0,0
"","[facebook, trump, mark zuckerberg]",0,0,0
"","[afghanistan earthquake, earthquakes, afghanistan, pakistan, india, humanitarian aid, natural disasters]",0,0,0
"","[hpvideo, christmas, representation, black santa]",0,0,0
"","[coronavirus, covid-19, health, vaccine, vaccination]",0,0,0
"","[elections, local elections, corporation, initiative]",0,0,0
"",[business],0,0,0
"","[transportation, ethiopia, federal aviation administration, boeing 737 max]",0,0,0
"","[shoppable, home, ikea]",0,0,0
"","[donald trump, u.s. news, racism]",0,0,0
"","[climate change, energy, coal, fossil fuels, exxonmobil, natural gas, oil, royal dutch shell, utilities, kyoto protocol, southern company, edison electric institute, global climate coalition]",0,0,0
"","[campus diversity, race on campus, college admissions, diversity in college, minorities in college, colleges increase diversity, whatsworking, affirmative action]",0,0,0
"","[us cuba relations, politics, video, reuters, cuba]",0,1,0
"","[books, suspense, romance, stalking]",0,0,0
"","[voices, diversity, down syndrome, advertising]",0,0,0
"","[jussie smollett, jurnee smollett, jurnee smollett-bell, empire, entertainment]",0,0,0
"","[preventive medicine, heart health, cardiology, the next 10, health care, health]",0,0,0
"","[obituary, detroit, civil and political rights, damon keith]",0,0,0
"","[huffpost live, live video, free speech zone]",0,0,0
"","[elon musk, tesla, self-driving cars, tesla autopilot, tesla crash, tesla fortune report, elon musk reporter]",0,0,0
"","[wine, champagne, moët et chandon]",0,0,0
"","[money, healthy living, asking for a raise, joy, love, career, happiness, success, work]",0,0,0
"","[lousiana theater shooting, movie theater shooting, lafayette movie theater shooting, lafayette shooting]",0,0,0
"","[connecticut, voter registration, what's working]",0,0,0
"","[while someone or something that is \"\"chimerical\"\" is given to unrealistic fantasies.  but the words come from the chimera monster in greek mythology.\"]",0,0,0
"","[business, in-n-out burger, christmas shopping, minimum wage, ben & jerry's, fair wages, costco, purpose + profit, ballot initiative]",0,0,0
"","[sexual harassment, seth meyers, late night, harvey weinstein, the weinstein company]",0,0,0
"","[nasa, skywatching, perseid meteor shower, perseids, meteors]",0,0,0
"","[zimbabwe, south africa, apartheid, jacob zuma, immigrants, south-africa-xenophobia, refugees, migrants, worldpost africa, zulu]",0,0,0
"","[bedroom furniture, primeday20, women, the home depot, best deals, amazon prime day, home depot deals, primedayalt20, parents, home office, commerce, home appliance, amazon company, kitchen appliances, shopping, kitchen, prime day deals, prime day 2020, furniture, amazon prime, home & living, home decor, living room furniture, shoppable, primedayhome20, living]",0,0,0
"","[passion, work passion, worldpost culture, worldpost health, do you what you love, miya tokumitsu]",0,0,0
"","[people dying selfies, risky selfies, selfie deaths, fatal selfies, man dies selfie]",0,0,0
"","[donald trump, china, north korea, kim jong un, rex tillerson, foreign policy, xi jinping, nuclear weapons, korea, james mattis]",0,0,0
"","[\"\" pat yourself on the back. it just means you are doing an awesome job!\"]",0,0,0
"","[beauty, entertainment, tv, colombia, miss universe, beauty pagent, paulina vega]",0,0,0
"","[consumer financial protection bureau, payday loans, payday lending, predatory lending, allied progress]",0,0,0
"","[meghan markle, disney, walt disney studios, movies, entertainment, elephants]",0,0,0
"","[women, race, runners, entrepreneurship]",0,0,0
"","[fifty, marriage after 50, life handbook, marriage, dating and relationships, hpl, how to make your marriage work, long-term marriage, long-term couples]",0,0,0
"","[tupac, tupac shakur, teen mothers]",0,0,0
"","[new york, legal, legal aid]",0,0,0
"","[divorce, dennis quaid, third divorce, kimberly buffington-quaid]",0,0,0
"","[tampa bay buccaneers, nfl, football, women]",0,0,0
"","[fidel castro, che guevara, jacobo arbenz]",0,0,0
"","[business, branding]",0,0,0
"","[a call to men, domestic violence, ray rice, nfl, espn]",0,0,0
"","[epa, environmental protection agency]",0,0,0
"","[celebrities, drake, rap and hip-hop music, vanessa hudgens, billboard music awards]",0,0,0
"","[boston, roman catholic, richard lavigne, gulluni gullini]",0,0,0
"","[business, startup]",0,0,0
"","[young-entrepreneur-council, small business, entrepreneur, startup, entrepreneurship]",0,0,0
"","[voices, black lives matter, baton rouge]",0,0,0
"","[slow cooker, crock pot]",0,0,0
"","[business, amazon, amazon delivery, drones, drone technology]",0,0,0
"","[donald trump, barack obama, north korea, fox news, politics and government, double standard]",0,0,0
"","[fox news, bill o'reilly, megyn kelly, glenn beck, the five, fox and friends]",0,0,0
"","[sequoia national park, peace of mind, gps for the soul, fear, sadness, panic attack]",0,0,0
"",[lady gaga],0,0,0
"","[netflix, lgbtq, cerebral palsy, ryan o'connell]",0,0,0
"","[books, self-publishing, book publishing, writers]",0,0,0
"","[politics, donald trump, brexit, 2016 election]",0,1,0
"","[rio olympics, soccer, pia sundhage]",0,0,0
"","[pizza, camping, camp]",0,0,0
"","[\"\" we must come to terms with the politics of easter: to be great requires a deep and liberating humility]",0,0,0
"","[poems, poetry for the soul, women, huffpoetry, heart, womenshealth, inspiration, compassion, one billion rising]",0,0,0
"","[community kindness, social entrepreneurship, memorial day, community outreach, impact]",0,0,0
"","[paris, paris attacks, anti-islam, anti-islam attacks, mosque protest, irving texas mosque, islamic center of irving, isis]",0,0,0
"","[psychic, medium, intuition, insightful, dreams, psychic ability]",0,0,0
"","[the morning email, mosul]",0,0,0
"","[movies, netflix, home & living]",0,0,0
"","[donald trump, u.s. news, republican politics, racial profiling, joe arpaio, phoenix, maricopa county sheriff's office]",0,0,0
"","[wedding, shotgun wedding, crime, texas crime, marriage, elizabeth jaynes, randall rogers, josten bundy, texas]",0,0,0
"","[labor, unions, digital media, law360]",0,0,0
"","[black voices, duke university, racism]",0,0,0
"","[entertainment, alice cooper, vince neil, american airlines arena]",0,0,0
"","[calypso, caribbean, st. martin, reggae, arts]",0,0,0
"","[weight loss, dr. oz]",0,0,0
"",[yahoo!],0,0,0
"","[cleveland browns, siri, apple, iphone, nfl]",0,0,0
"","[donald trump, white house, ivanka trump, world bank, david malpass]",0,0,0
"","[u.s. news, sexual assault]",0,0,0
"","[donald trump, donald trump 2016, campaign finance, super pac, donald trump campaign, trump super pac]",0,0,0
"","[the president claimed.\"]",0,0,0
"","[technology, productivity]",0,0,0
"","[style, hplifestyle, fashion trends, plus-size-lingerie]",0,0,0
"","[donald trump, u.s. news, barack obama, immigration, united states, white house, legal issues, united states department of homeland security, kelly]",0,0,0
"","[breakfast, food and cooking, tacos, scrambled eggs, torchy's tacos]",0,0,0
"","[lgbtq sexuality, lgbt, rap and hip-hop music, queer musicians]",0,0,0
"","[\"\" the \"\"life & beth\"\" star told followers on tuesday.\"]",0,0,0
"","[business, drought, saudi arabia, pollution, climate change denial, united kingdom, california, population, axa, weather, cities, crops, jobs, extreme weather, clean energy, pope francis, natural gas, education, deforestation, sustainability, canada, water, agriculture, energy, global warming, catholics, kids, child trafficking, population growth, congress, health, animals, france, heat waves, gop, climate change solutions., sex trafficking, insurance, britain, children, oil, fish, corporations, solar power, democrats, climate science, nasa, humor, india, rising sea levels, turkey, coal, greenhouse gas emissions, science, europe, england, greenhouse gases, european union, nature, china, green energy, food, united nations, president obama, climate change, activism, republicans, bp, epa, renewable energy, environment, asia, oceans, cute animals, hungary, children's health, birds, overpopulation, texas, natural disasters, japan, voting, business news, barack obama, fracking, transport, air pollution, wildlife, waste, energy efficiency, political activism, unilever, climate, fossil fuels, australia, department of energy, noaa, green, transportation, economy, carbon emissions, obama, colorado, wind power, oklahoma]",0,0,0
"","[selena gomez, lupus]",0,0,0
"","[hillary clinton, election 2016, money, beliefs, politics, values, donald trump, elections, philosophy, voting]",0,1,0
"","[u.s. news, legal issues]",0,0,0
"","[cancer treatment, motherhood, children, parents, trying to conceive, loss]",0,0,0
"","[donald trump, fox news, huffpost now news, hpvideoteamhuffpostnownews, capitol riot, capitol hill, kayleigh mcenany, the white house, stop the steal rally]",0,0,0
"","[social impact, new year, new year's resolutions, social good, impact, costa rica, change, inspiration, 2016, choice]",0,0,0
"","[lifestyle, less-stress-more-living, women, humor, food, comedy]",0,0,0
"","[gay, gay issues, orlando, gay rights, queer voices]",0,0,0
"","[las vegas, maine, haven, las vegas westbrook maine, avian haven]",0,0,0
"","[mental health, lgbt community, suicide, suicide prevention, the trevor project]",0,0,0
"","[married sex, love post50, love and sex, fifty, midlife sex, love & sex, sex]",0,0,0
"","[russia, ukraine, putin, ministry of defence]",0,0,0
"","[parenting, television, early childhood education, hudson river, warby parker, emma, andy dick, johnny b.]",0,0,0
"","[politics, covid-19 vaccine, ron johnson, misinformation, anti-vax]",0,1,0
"","[kanye west, the wiggles, kanye west vmas]",0,0,0
"","[work tips, healthy living, workplace, holidays, third metric, gratitude, thanks]",0,0,0
"","[politics, georgia, voter suppression, mike huckabee, stopasianhate]",0,1,0
"","[cheap celeb finds, cheap celebrity finds, cheap online shopping, shopping on a budget, celebrity style, cheap shopping, summer deals, summer steals, summer sale]",0,0,0
"","[tom brady, deflategate, new england, patriots, bill simmons, sports, twitter]",0,0,0
"","[how do you present the science-christianity relationship in a way that doesn't immediately turn them off?\"\"\"]",0,0,0
"","[body language, body confidence, body language tips, women, confidence]",0,0,0
"",[donald trump],0,0,0
"","[green, corporate sustainability, green initiatives]",0,0,0
"","[valentine's day, technology, instagram, social media, relationships, facebook, facebook friends, sharing, dating, love and relationships, couples, twitter]",0,0,0
"","[business, partnership, solutions, community, value, recruiting]",0,0,0
"","[donald trump, white nationalism, trolls, disinformation, douglass mackey]",0,0,0
"","[huffpost news, dress code, carey burgess, student suspended for wearing skirt]",0,0,0
"","[business, change, leadership]",0,0,0
"","[tv ad, gop debate, consumer financial protection bureau, tv ad rips wall street watchdog during gop debates, wall street watchdog, elizabeth warren, financial reform, income inequality]",0,0,0
"","[democracy, segregation, racism, blacks, politics, privilege, integration, hate, american imperialism, donald trump, american democracy, xenophobia, armed forces, southern strategy, atlantic city, fear, i have a dream speech, military, united states air force, donald j. trump]",0,1,0
"","[so let's deconstruct.\"]",0,0,0
"","[first home, midcentury-modern-ebay, vintage-online-shopping, vintage-furniture-ebay, huffpost home, vintage, antiques, vintage-furniture-online, vintage-furniture, buy-furniture-on-ebay, vintage-accessories-ebay, ebay, vintage finds]",0,0,0
"","[women, coupons]",0,0,0
"","[healthy living, cold hands, winter, health care]",0,0,0
"","[criminal justice reform, law enforcement leaders to reduce crime and incarceration, doj, criminal justice, barack obama]",0,0,0
"","[islam, muslim, ramadan, cartoon, voices]",0,0,0
"",[huffpost hill],0,0,0
"","[coronavirus, covid-19, new york city, vaccine]",0,0,0
"","[year of the sheep, science, chinese new year, dogs, sheep]",0,0,0
"","[russia, politics, donald trump jr, jared kushner]",0,1,0
"","[adoptive parents, parents-dads, infertility, parents, adoption, voices, parents-moms]",0,0,0
"","[disney, ufo news, unexplained phenomena]",0,0,0
"","[entretenimiento, despierta america univision, francisca lachapel en despierta america, francisca lachapel, francisca lachapel habla de su primer dia despiert, francisca lachapel primer dia despierta america]",0,0,0
"","[iraq, baghdad, dora, americans kidnapped, us citizens released]",0,0,0
"","[chicago, racism, youth, boxing, inspiring leaders]",0,0,0
"","[healthy living, kripalu center, living well, meditation, running, mindfulness meditation, sharon salzberg]",0,0,0
"","[voices, gay marriage, same sex marriage, marriage equality, italy]",0,0,0
"","[election 2016, 2016, wisconsin primaries, gop, republican party, democratic party, bernie sanders, hillary cilnton, donald trump, ted cruz, john kasich]",0,0,0
"",[refugees],0,0,0
"","[black women, tennessee, episcopal church united states, phoebe roaf]",0,0,0
"","[technology, diversity, millennials, bias]",0,0,0
"","[entertainment, prince harry, kate middleton, prince william, ireland, the-royal-family]",0,0,0
"","[veterans, karl rove, 2004 election, politics, khizr khan, sacrifice, saxby chambliss, laura bush, khan family, george w bush, donald trump, vietnam war, john kerry]",0,1,0
"","[elections 2016, 2016 polling, pollster analysis]",0,0,0
"","[business, new york, women in business, marketing, business news, mentoring, fashion]",0,0,0
"","[donald trump, celebrities, politics and government, nancy pelosi, democratic party united states, presidency of donald trump, united states house committee on the judiciary, adam schiff, corey lewandowski, capitol hill, jerry nadler, efforts to impeach donald trump]",0,0,0
"","[education, incubator, tragedy]",0,0,0
"","[iowa, dubuque, courtney holmes, back to school bash, spark]",0,0,0
"","[climate change denial, obama climate change, bill mckibben, the next 10, climate change, people's climate march, green, generation change]",0,0,0
"","[whitewater, slidepollajax, hells canyon, airstream, idaho, travel]",0,0,0
"","[u.s. news, madonna, women's march on washington, newt gingrich]",0,0,0
"",[condoms],0,0,0
"","[2020 election, democratic primary, cory booker, iowa caucuses]",0,0,0
"","[romeo santos, roc nation, roc nation latin]",0,0,0
"",[los angeles],0,0,0
"","[business, post50, space program, small-business-success-stories, the beatles, darwinism, weight lifting, life handbook, small business, fame, midlife-reinvention, courage, health and wellness, impact, health, pull ups, 5k, serial-entrepreneurs, vanderbilt university, small business america, jesus, everyday heroes, kentucky, john f. kennedy, love, fitness and exercise, third metric, pamela brown, becoming fearless, health and fitness, wharton school, confidence, espn, small-business-owners, l. frank baum, delta state university, what is working: small businesses, healthy living health news, stronger together, gps for the soul, wall street, weight loss, crossfit, sports, groupon, al smith, occupy wall street, good news, mississippi, purpose + profit, eastern kentucky university, awareness, fear, crossfit-exercise, reinvention, american college, weight loss surgery, kfc, bill clinton, kentucky fried chicken, university of texas, huffpost50, health news]",0,0,0
"","[hoverboards, back to the future 2, hendo, hendo hoverboard, arx pax, mart mcfly, hover tech]",0,0,0
"",[or even predicted],0,0,0
"","[donald trump, univision, florida, trump campaign, gop, republican party, elections 2016]",0,0,0
"",[boko haram],0,0,0
"",[which is perfect],0,0,0
"",[chance the rapper],0,0,0
